X,Y,Z,,X,Y,Z
131.4166412,155.2210388,-145.8256378,,123.1959496,188.3966484,-142.2144775
131.7970123,156.3323975,-146.3126068,,123.5763206,189.508007,-142.7014465
132.0641327,157.2861633,-146.7783356,,123.843441,190.4617729,-143.1671753
132.5099945,158.1783905,-147.3132172,,124.2893028,191.3540001,-143.7020569
132.8428345,159.1432648,-147.7783661,,124.6221428,192.3188744,-144.1672058
133.1875458,160.1611786,-148.2158051,,124.9668541,193.3367882,-144.6046448
133.6074677,161.1280365,-148.702713,,125.386776,194.3036461,-145.0915527
134.006485,162.171051,-149.4428253,,125.7857933,195.3466606,-145.831665
134.4568939,162.9808197,-150.2284393,,126.2362022,196.1564293,-146.6172791
135.0715332,163.8978424,-150.9076691,,126.8508415,197.073452,-147.2965088
135.6474609,164.9119415,-151.6238556,,127.4267693,198.0875511,-148.0126953
136.1468506,166.1221466,-152.370224,,127.9261589,199.2977562,-148.7590637
136.6229248,167.2779083,-153.3307648,,128.4022331,200.4535179,-149.7196045
137.1405334,168.3529053,-154.3958282,,128.9198418,201.5285149,-150.784668
137.5278473,169.675766,-155.3189545,,129.3071556,202.8513756,-151.7077942
138.0529938,171.0502472,-156.3800812,,129.8323021,204.2258568,-152.7689209
138.6306915,172.2390137,-157.3717194,,130.4099998,205.4146233,-153.7605591
139.2449951,173.5535278,-158.3609161,,131.0243034,206.7291374,-154.7497559
139.7905121,174.8768005,-159.1565094,,131.5698204,208.0524101,-155.5453491
140.4394073,176.2793427,-159.8782806,,132.2187157,209.4549522,-156.2671204
141.1131897,177.7200317,-160.6345978,,132.892498,210.8956413,-157.0234375
141.6512756,179.2144165,-161.589859,,133.430584,212.3900261,-157.9786987
142.2726135,180.6122437,-162.7437592,,134.0519218,213.7878532,-159.1325989
142.7432251,181.8961334,-163.8757172,,134.5225334,215.071743,-160.2645569
143.2624969,183.2033539,-165.0650787,,135.0418053,216.3789635,-161.4539185
143.6055603,184.6542206,-166.0185394,,135.3848686,217.8298302,-162.4073792
143.949707,185.9969025,-166.7199249,,135.7290154,219.1725121,-163.1087646
144.2556915,187.484726,-167.6515045,,136.0349998,220.6603355,-164.0403442
144.5518188,188.6908569,-168.8348236,,136.3311272,221.8664665,-165.2236633
144.8856659,190.2247772,-169.8243866,,136.6649742,223.4003868,-166.2132263
145.2022858,191.5654449,-170.9874115,,136.9815941,224.7410545,-167.3762512
145.5852966,192.9132233,-172.2592926,,137.3646049,226.0888329,-168.6481323
145.7988586,194.2453308,-173.4118195,,137.578167,227.4209404,-169.8006592
145.9000549,195.5336151,-174.5242157,,137.6793633,228.7092247,-170.9130554
146.1148376,196.8009949,-175.5675201,,137.894146,229.9766045,-171.9563599
146.3634033,198.0074463,-176.4521332,,138.1427116,231.1830559,-172.8409729
146.5770111,199.1696014,-177.2396698,,138.3563194,232.345211,-173.6285095
146.6649628,200.3679352,-178.0379791,,138.4442711,233.5435448,-174.4268188
146.8470764,201.5081482,-178.6939545,,138.6263847,234.6837578,-175.0827942
147.0919037,202.6978912,-179.3123627,,138.871212,235.8735008,-175.7012024
147.3332825,204.0680084,-180.054184,,139.1125908,237.243618,-176.4430237
147.6843109,205.2338562,-180.9549408,,139.4636192,238.4094658,-177.3437805
148.0790863,206.5362396,-181.7247162,,139.8583946,239.7118492,-178.1135559
148.2854462,207.7258453,-182.6662445,,140.0647545,240.9014549,-179.0550842
148.5497589,208.9351196,-183.9319305,,140.3290672,242.1107292,-180.3207703
148.9589691,210.1146851,-185.0948334,,140.7382774,243.2902946,-181.4836731
149.443512,211.1408081,-186.3492889,,141.2228203,244.3164177,-182.7381287
149.8748932,212.1200104,-187.5198212,,141.6542015,245.29562,-183.9086609
150.2679443,212.9792786,-188.5680084,,142.0472527,246.1548882,-184.9568481
150.8688812,213.9743652,-189.612381,,142.6481895,247.1499748,-186.0012207
151.3065338,215.0440216,-190.6390228,,143.0858421,248.2196312,-187.0278625
151.8683319,215.9714813,-191.6347504,,143.6476402,249.1470909,-188.0235901
152.5014496,216.8072357,-192.5314789,,144.2807579,249.9828453,-188.9203186
153.1081238,217.4936829,-193.3435211,,144.8874321,250.6692924,-189.7323608
153.6323242,218.2146912,-193.9285431,,145.4116325,251.3903008,-190.3173828
154.1983795,218.734726,-194.2716827,,145.9776878,251.9103355,-190.6605225
154.8744812,219.0898132,-194.7386932,,146.6537895,252.2654228,-191.127533
155.4793243,219.5439301,-195.2631989,,147.2586327,252.7195396,-191.6520386
156.1186676,219.7100983,-195.925705,,147.8979759,252.8857079,-192.3145447
156.7787323,219.9773254,-196.212204,,148.5580406,253.152935,-192.6010437
156.9857788,219.9574127,-196.499649,,148.7650871,253.1330223,-192.8884888
157.3366241,219.9177399,-196.5885162,,149.1159325,253.0933495,-192.977356
157.3616638,219.7378387,-196.6006012,,149.1409721,252.9134483,-192.9894409
157.4112244,219.5904541,-196.4506073,,149.1905327,252.7660637,-192.839447
157.1865082,219.4822845,-196.0700836,,148.9658165,252.6578941,-192.4589233
156.7677002,219.2875519,-195.5912933,,148.5470085,252.4631615,-191.9801331
156.2029724,219.1816101,-195.19841,,147.9822807,252.3572197,-191.5872498
155.4541168,219.2618256,-194.8386688,,147.2334251,252.4374352,-191.2275085
154.6631165,219.309021,-194.6079865,,146.4424248,252.4846306,-190.9968262
153.5231781,219.3248138,-194.3638458,,145.3024864,252.5004234,-190.7526855
152.6335602,219.4050751,-194.2110748,,144.4128685,252.5806847,-190.5999146
151.5634003,219.3702698,-194.2725372,,143.3427086,252.5458794,-190.661377
150.8476563,219.5100555,-194.2277679,,142.6269646,252.6856651,-190.6166077
150.2850952,219.6271362,-194.3097687,,142.0644035,252.8027458,-190.6986084
149.716095,219.3971863,-194.5003815,,141.4954033,252.5727959,-190.8892212
149.1763763,219.3370361,-194.3941803,,140.9556847,252.5126457,-190.78302
148.6669464,219.4814606,-194.0313873,,140.4462547,252.6570702,-190.4202271
148.0519867,219.5116882,-194.0249481,,139.831295,252.6872978,-190.4137878
147.444397,219.6700134,-193.9556732,,139.2237053,252.845623,-190.3445129
146.7540131,219.6823578,-193.8984833,,138.5333214,252.8579674,-190.287323
146.12117,219.7701263,-193.7936249,,137.9004784,252.9457359,-190.1824646
145.4506531,219.9447021,-193.6467743,,137.2299614,253.1203117,-190.035614
144.5907593,220.0066986,-193.4319611,,136.3700676,253.1823082,-189.8208008
143.7413483,220.1158752,-193.1175079,,135.5206566,253.2914848,-189.5063477
142.7317963,220.2501068,-192.8039093,,134.5111046,253.4257164,-189.192749
141.6311951,220.2585602,-192.6276703,,133.4105034,253.4341698,-189.01651
141.6311951,220.2585602,-192.6276703,,133.4105034,253.4341698,-189.01651
140.6611176,220.3090668,-192.414505,,132.4404259,253.4846764,-188.8033447
139.6930237,220.3292542,-192.3655548,,131.472332,253.5048637,-188.7543945
138.6924438,220.2969971,-192.0345917,,130.4717522,253.4726067,-188.4234314
137.6788635,219.8645935,-191.8005829,,129.4581718,253.0402031,-188.1894226
136.9946899,219.6925964,-191.4395599,,128.7739983,252.868206,-187.8283997
136.2385254,219.4521179,-190.911087,,128.0178337,252.6277275,-187.2999268
135.5349274,219.1496124,-190.4249115,,127.3142357,252.325222,-186.8137512
134.8108826,218.9252014,-189.5937042,,126.5901909,252.100811,-185.9825439
133.9359589,218.6293182,-188.8374176,,125.7152672,251.8049278,-185.2262573
132.9914246,218.273941,-188.1777496,,124.7707329,251.4495506,-184.5665894
132.050705,217.934906,-187.4531708,,123.8300133,251.1105156,-183.8420105
131.0418549,217.6031799,-186.689743,,122.8211632,250.7787895,-183.0785828
129.9671936,217.1612244,-185.9632721,,121.7465019,250.336834,-182.3521118
128.9644318,216.9729156,-184.9903412,,120.7437401,250.1485252,-181.3791809
127.997345,216.7185059,-184.2503815,,119.7766533,249.8941154,-180.6392212
126.9616089,216.4449463,-183.3093719,,118.7409172,249.6205559,-179.6982117
125.8249054,216.0931396,-182.3535614,,117.6042137,249.2687492,-178.7424011
124.8590317,215.5785065,-181.5731354,,116.63834,248.7541161,-177.9619751
123.7339249,215.1706238,-180.6963959,,115.5132332,248.3462334,-177.0852356
122.5270462,214.6335297,-180.1403961,,114.3063545,247.8091393,-176.5292358
121.2788696,214.019928,-179.40242,,113.0581779,247.1955376,-175.7912598
120.1670074,213.5498352,-178.5819855,,111.9463158,246.7254448,-174.9708252
118.960083,212.980072,-177.945816,,110.7393913,246.1556816,-174.3346558
117.6682816,212.325592,-177.1341095,,109.4475899,245.5012016,-173.5229492
116.3396454,211.6201172,-176.3431244,,108.1189537,244.7957268,-172.7319641
115.1216888,210.8005066,-175.8184052,,106.9009972,243.9761162,-172.2072449
113.8066406,209.869278,-175.0332489,,105.5859489,243.0448875,-171.4220886
112.3804779,209.1968384,-174.3539276,,104.1597862,242.372448,-170.7427673
110.813324,208.4952393,-173.6639862,,102.5926323,241.6708488,-170.0528259
109.1314087,207.757782,-172.8756866,,100.910717,240.9333916,-169.2645264
107.8238449,207.1086273,-172.3983612,,99.60315323,240.2842369,-168.7872009
106.6843109,206.3335876,-171.8836823,,98.46361923,239.5091972,-168.272522
105.534462,205.7783813,-171.4431915,,97.31377029,238.9539909,-167.8320313
104.5290527,205.1462708,-171.0151215,,96.30836105,238.3218803,-167.4039612
103.4653473,204.5385132,-170.7498932,,95.24465561,237.7141228,-167.1387329
102.4432068,203.8724518,-170.4219513,,94.22251511,237.0480614,-166.810791
101.4279709,203.2440033,-170.006546,,93.20727921,236.4196129,-166.3953857
100.4307709,202.7602386,-169.7342987,,92.21007919,235.9358482,-166.1231384
99.53823853,202.3286285,-169.1833954,,91.31754684,235.5042381,-165.5722351
98.66330719,202.0090027,-168.5135345,,90.44261551,235.1846123,-164.9023743
97.74304962,201.3590546,-167.9467316,,89.52235794,234.5346642,-164.3355713
96.90388489,200.7144623,-167.5353851,,88.68319321,233.8900719,-163.9242249
96.01017761,200.0578918,-166.8802643,,87.78948593,233.2335014,-163.269104
95.01757813,199.2839203,-166.0900421,,86.79688644,232.4595299,-162.4788818
94.07239532,198.4121399,-165.2400055,,85.85170364,231.5877495,-161.6288452
93.1680603,197.4402771,-164.384964,,84.94736862,230.6158867,-160.7738037
92.41194916,196.6715393,-163.4485321,,84.19125748,229.8471489,-159.8373718
91.52854919,195.75737,-162.5041351,,83.30785751,228.9329796,-158.8929749
90.50590515,194.8799591,-161.4172821,,82.28521347,228.0555687,-157.8061218
89.48640442,193.9306641,-160.3983002,,81.26571274,227.1062737,-156.7871399
88.48854828,193.0483246,-159.2151642,,80.2678566,226.2239342,-155.6040039
87.44749451,191.8616638,-158.1460419,,79.22680283,225.0372734,-154.5348816
86.20205688,190.9251556,-157.1309052,,77.9813652,224.1007652,-153.5197449
85.02409363,189.8340607,-156.1105804,,76.80340195,223.0096703,-152.4994202
83.87715912,188.6960907,-155.2290192,,75.65646744,221.8717003,-151.6178589
82.73223877,187.5911407,-154.1993866,,74.51154709,220.7667503,-150.5882263
81.67214966,186.374939,-153.0844574,,73.45145798,219.5505486,-149.4732971
80.72828674,185.1992035,-152.0500336,,72.50759506,218.3748131,-148.4388733
79.82119751,184.2152405,-151.1203461,,71.60050583,217.3908501,-147.5091858
78.94431305,183.4343872,-150.1012115,,70.72362137,216.6099968,-146.4900513
78.30885315,182.4607086,-149.1028595,,70.08816147,215.6363182,-145.4916992
77.77471161,181.633316,-148.1877594,,69.55401993,214.8089256,-144.5765991
77.35733032,180.7974396,-147.3328705,,69.13663864,213.9730492,-143.7217102
76.97767639,179.8518372,-146.6391449,,68.75698471,213.0274467,-143.0279846
76.68470764,178.9590302,-145.9620819,,68.46401596,212.1346397,-142.3509216
76.40711212,178.2085724,-145.1725006,,68.18642044,211.384182,-141.5613403
76.12463379,177.4821625,-144.5151215,,67.90394211,210.6577721,-140.9039612
75.95521545,176.6110077,-143.9067841,,67.73452377,209.7866173,-140.2956238
75.8553009,175.7034149,-143.168869,,67.63460922,208.8790245,-139.5577087
75.70413208,174.837616,-142.3262177,,67.4834404,208.0132256,-138.7150574
75.52365875,174.2247772,-141.5035858,,67.30296707,207.4003868,-137.8924255
75.50630188,173.6971588,-140.5439301,,67.2856102,206.8727684,-136.9327698
75.48122406,173.1310883,-139.680069,,67.26053238,206.3066978,-136.0689087
75.47227478,172.7173767,-138.969986,,67.2515831,205.8929863,-135.3588257
75.41516876,172.5259399,-138.0814972,,67.19447708,205.7015495,-134.4703369
75.49591064,172.3308105,-137.2309418,,67.27521896,205.5064201,-133.6197815
75.57711792,172.1223755,-136.2642975,,67.35642624,205.2979851,-132.6531372
75.69921875,172.0172272,-135.4375458,,67.47852707,205.1928368,-131.8263855
75.90814209,171.7609253,-134.7507172,,67.68745041,204.9365349,-131.1395569
76.18279266,171.6468964,-134.0259247,,67.96210098,204.822506,-130.4147644
76.5338974,171.4131622,-133.4085236,,68.31320572,204.5887718,-129.7973633
77.06957245,171.2362061,-132.7471771,,68.84888077,204.4118156,-129.1360168
77.58953857,171.1422882,-131.9563446,,69.36884689,204.3178978,-128.3451843
78.06429291,171.340683,-131.0770111,,69.84360123,204.5162926,-127.4658508
78.5016861,171.6888123,-130.4472809,,70.28099442,204.8644218,-126.8361206
78.97756958,172.0223999,-129.7896271,,70.7568779,205.1980095,-126.1784668
79.57828522,172.4782104,-129.1443939,,71.35759354,205.65382,-125.5332336
80.03010559,173.3497925,-128.5224457,,71.80941391,206.5254021,-124.9112854
80.52412415,174.1630707,-128.1082306,,72.30343246,207.3386803,-124.4970703
80.98374939,174.8982697,-127.8013458,,72.76305771,208.0738792,-124.1901855
81.59838104,175.7033844,-127.8821869,,73.37768936,208.878994,-124.2710266
82.21095276,176.7055664,-128.1225433,,73.99026108,209.881176,-124.5113831
82.98545074,177.7355652,-128.0245209,,74.76475906,210.9111748,-124.4133606
83.82998657,178.7669067,-127.7967682,,75.60929489,211.9425163,-124.1856079
84.93080139,179.8418427,-127.7232208,,76.71010971,213.0174522,-124.1120605
86.1050415,180.970047,-127.717392,,77.88434982,214.1456566,-124.1062317
87.09900665,181.9380188,-127.676712,,78.87831497,215.1136284,-124.0655518
88.1674881,182.9741669,-127.565506,,79.94679642,216.1497765,-123.9543457
89.18629456,183.9151001,-127.4368134,,80.96560287,217.0907097,-123.8256531
90.10820007,184.7815094,-127.7263641,,81.88750839,217.957119,-124.1152039
91.09203339,185.6217346,-127.7489777,,82.87134171,218.7973442,-124.1378174
92.15749359,186.5054474,-127.9746857,,83.93680191,219.681057,-124.3635254
93.18117523,187.3394012,-128.3019562,,84.96048355,220.5150108,-124.6907959
94.117836,188.3636017,-128.3910065,,85.89714432,221.5392113,-124.7798462
95.00852966,189.2588806,-128.5690765,,86.78783798,222.4344902,-124.9579163
96.0582428,190.27565,-128.83461,,87.83755112,223.4512596,-125.2234497
97.13249207,191.2078552,-129.2833405,,88.91180038,224.3834648,-125.6721802
98.17593384,192.1587219,-129.9052582,,89.95524216,225.3343315,-126.2940979
99.18281555,193.1934052,-130.5576935,,90.96212387,226.3690147,-126.9465332
100.205246,194.1390076,-131.2394867,,91.98455429,227.3146172,-127.6283264
101.3426895,195.2268219,-131.8594208,,93.12199783,228.4024315,-128.2482605
102.4824295,196.4132843,-132.6656342,,94.26173782,229.5888939,-129.0544739
103.8279572,197.4685059,-133.4707184,,95.60726547,230.6441154,-129.8595581
105.1628952,198.65979,-134.276413,,96.94220352,231.8353996,-130.6652527
106.7995605,199.7328949,-135.0531464,,98.57886887,232.9085045,-131.4419861
108.4466095,200.6697693,-135.9704437,,100.2259178,233.8453789,-132.3592834
110.0426102,201.6360168,-136.8261566,,101.8219185,234.8116264,-133.2149963
111.9092712,202.4794159,-137.8534393,,103.6885796,235.6550255,-134.2422791
113.5591736,203.407074,-139.0221405,,105.3384819,236.5826836,-135.4109802
115.2427139,204.2215424,-139.9887238,,107.0220222,237.3971519,-136.3775635
116.7602234,205.2161713,-140.7839813,,108.5395317,238.3917809,-137.172821
118.2211304,206.1650238,-141.5686188,,110.0004387,239.3406334,-137.9574585
119.5849304,206.8361969,-142.187973,,111.3642387,240.0118065,-138.5768127
120.7562332,207.6534424,-142.8609772,,112.5355415,240.829052,-139.2498169
121.8610992,208.5795441,-143.2996368,,113.6404076,241.7551537,-139.6884766
122.6365662,209.583786,-143.5509796,,114.4158745,242.7593956,-139.9398193
123.1866989,210.5047302,-144.0450897,,114.9660072,243.6803398,-140.4339294
123.7642212,211.4079895,-144.4442596,,115.5435295,244.5835991,-140.8330994
124.2093811,212.3942413,-144.7680817,,115.9886894,245.5698509,-141.1569214
124.7179108,213.4641266,-145.1624908,,116.4972191,246.6397362,-141.5513306
125.3145218,214.5578766,-145.5861053,,117.0938301,247.7334862,-141.9749451
125.8775482,215.5215454,-146.0952606,,117.6568565,248.697155,-142.4841003
126.3251572,216.6656342,-146.621109,,118.1044655,249.8412437,-143.0099487
126.7572784,217.6399536,-147.1474762,,118.5365868,250.8155632,-143.5363159
127.2894592,218.6835938,-147.6770477,,119.0687675,251.8592033,-144.0658875
128.0186462,219.7991638,-148.3031769,,119.7979546,252.9747734,-144.6920166
128.5135498,221.0625,-148.9414215,,120.2928581,254.2381096,-145.3302612
129.3095856,222.0987549,-149.7291107,,121.0888939,255.2743645,-146.1179504
130.1877594,223.1841431,-150.5975494,,121.9670677,256.3597527,-146.9863892
131.0679321,224.287323,-151.4239349,,122.8472404,257.4629326,-147.8127747
131.9155273,225.4621887,-152.5040436,,123.6948357,258.6377983,-148.8928833
132.7143555,226.5710144,-153.5314789,,124.4936638,259.746624,-149.9203186
133.5904694,227.7072754,-154.5137482,,125.3697777,260.882885,-150.9025879
134.3408813,228.883316,-155.4952545,,126.1201897,262.0589256,-151.8840942
135.2054749,230.0319061,-156.3827972,,126.9847832,263.2075157,-152.771637
135.9223785,231.1974487,-157.1575775,,127.7016869,264.3730583,-153.5464172
136.5358582,232.4295197,-157.9402008,,128.3151665,265.6051292,-154.3290405
137.2710724,233.6274567,-158.7815094,,129.0503807,266.8030663,-155.1703491
137.8652649,234.8900299,-159.8067474,,129.6445732,268.0656395,-156.1955872
138.6726379,235.884491,-161.1806488,,130.4519463,269.0601006,-157.5694885
139.4623718,236.8014526,-162.5927277,,131.2416801,269.9770622,-158.9815674
140.220932,237.955246,-163.7241058,,132.0002403,271.1308556,-160.1129456
140.9382324,239.160965,-164.8844452,,132.7175407,272.3365746,-161.2732849
141.7255707,240.0785522,-166.2257538,,133.504879,273.2541618,-162.6145935
142.5960388,241.1011353,-167.4001617,,134.3753471,274.2767448,-163.7890015
143.5144043,242.2607117,-168.7671356,,135.2937126,275.4363213,-165.1559753
144.3683929,243.4849243,-170.1498566,,136.1477013,276.6605339,-166.5386963
145.2668304,244.6710052,-171.6438751,,137.0461388,277.8466148,-168.0327148
146.2650452,245.7506866,-173.1271515,,138.0443535,278.9262962,-169.5159912
147.1983948,246.9258118,-174.464798,,138.9777031,280.1014214,-170.8536377
147.9329376,248.0404816,-175.9724579,,139.7122459,281.2160912,-172.3612976
148.7895355,249.4307709,-177.2121735,,140.5688438,282.6063805,-173.6010132
149.5997772,250.9107208,-178.5511627,,141.3790855,284.0863304,-174.9400024
150.431015,252.2181091,-180.1007233,,142.2103233,285.3937187,-176.489563
151.1909485,253.9812775,-181.3222809,,142.9702568,287.1568871,-177.7111206
152.0166779,255.7440186,-182.9055939,,143.7959862,288.9196281,-179.2944336
152.9314728,257.3449707,-184.4095306,,144.7107811,290.5205803,-180.7983704
153.8635864,258.9720764,-185.5112152,,145.6428947,292.147686,-181.9000549
154.9761353,260.4332275,-186.9272919,,146.7554436,293.6088371,-183.3161316
155.940506,261.7378235,-188.5382843,,147.7198143,294.9134331,-184.927124
156.8715668,262.868042,-190.0243073,,148.6508751,296.0436516,-186.413147
157.7801819,264.1216431,-191.2996674,,149.5594902,297.2972527,-187.6885071
158.6438293,265.7096558,-192.3761444,,150.4231377,298.8852654,-188.7649841
159.4228516,267.0911255,-193.5006561,,151.2021599,300.2667351,-189.8894958
159.9753723,268.1375427,-194.9738312,,151.7546806,301.3131523,-191.3626709
160.3990631,269.3478088,-196.3070526,,152.1783714,302.5234184,-192.6958923
160.7920532,270.8086243,-197.5451813,,152.5713615,303.9842339,-193.934021
161.2696075,271.8955078,-198.9636383,,153.0489159,305.0711174,-195.352478
161.4959869,272.8486633,-200.2010956,,153.2752953,306.0242729,-196.5899353
161.7645569,274.0076294,-201.3690338,,153.5438652,307.183239,-197.7578735
162.2287292,275.0488281,-202.3152313,,154.0080376,308.2244377,-198.704071
162.4762421,276.1705322,-203.176651,,154.2555504,309.3461418,-199.5654907
162.7247772,277.4025879,-203.8538055,,154.5040855,310.5781975,-200.2426453
162.9091492,278.6381836,-204.449295,,154.6884575,311.8137932,-200.8381348
163.0811157,279.8467102,-205.2819061,,154.860424,313.0223198,-201.6707458
163.0466156,280.7991333,-206.0731659,,154.8259239,313.9747429,-202.4620056
163.1930084,281.8813477,-207.0002899,,154.9723167,315.0569572,-203.3891296
163.3369141,282.9877319,-207.8213043,,155.1162224,316.1633415,-204.210144
163.4955597,284.139679,-208.871048,,155.274868,317.3152885,-205.2598877
163.71315,285.0112915,-209.8785858,,155.4924583,318.1869011,-206.2674255
163.9512634,285.9568176,-210.623703,,155.7305717,319.1324272,-207.0125427
164.0398865,286.8734741,-211.262558,,155.8191948,320.0490837,-207.6513977
164.0843811,287.5848999,-211.8081207,,155.8636894,320.7605095,-208.1969604
164.2526245,288.6830139,-212.0303192,,156.0319328,321.8586235,-208.4191589
164.2514801,289.7650757,-212.0572662,,156.0307884,322.9406853,-208.446106
164.2771149,290.6566772,-212.0486298,,156.0564232,323.8322868,-208.4374695
164.4384155,291.6595764,-212.1012421,,156.2177238,324.835186,-208.4900818
164.4846802,292.5564575,-212.1839447,,156.2639885,325.7320671,-208.5727844
164.3851929,293.3694763,-212.5735626,,156.1645012,326.5450859,-208.9624023
164.1343384,293.9056396,-212.9620209,,155.9136467,327.0812492,-209.3508606
163.8581848,294.4508667,-213.1274261,,155.6374931,327.6264763,-209.5162659
163.6544189,294.9481506,-213.3097382,,155.4337273,328.1237602,-209.6985779
163.4071808,295.4720154,-213.3925323,,155.1864891,328.647625,-209.7813721
163.0176239,296.0296631,-213.1956635,,154.7969322,329.2052727,-209.5845032
162.4576416,296.5144653,-213.1339264,,154.2369499,329.6900749,-209.5227661
161.9803619,296.9007263,-213.0168915,,153.7596703,330.0763359,-209.4057312
161.5281372,297.5209045,-212.9298553,,153.3074455,330.6965141,-209.3186951
161.1205444,297.9624939,-213.0599213,,152.8998528,331.1381035,-209.448761
160.6504211,298.1701965,-213.4697723,,152.4297295,331.3458061,-209.8586121
160.4190674,298.4113159,-213.8914337,,152.1983757,331.5869255,-210.2802734
160.0693207,298.6199951,-214.4462128,,151.848629,331.7956047,-210.8350525
159.8103027,298.8437195,-215.1120148,,151.5896111,332.0193291,-211.5008545
159.6487427,298.7844543,-215.5778046,,151.428051,331.9600639,-211.9666443
159.5117188,299.0956116,-215.6735992,,151.2910271,332.2712212,-212.062439
159.3026123,299.6633606,-215.752243,,151.0819206,332.8389702,-212.1410828
159.0497742,300.0508423,-216.0589447,,150.8290825,333.2264519,-212.4477844
158.7436981,300.1296387,-216.4668427,,150.5230064,333.3052483,-212.8556824
158.4538422,300.1972961,-216.8145905,,150.2331505,333.3729057,-213.2034302
157.9266663,300.0973206,-216.9683075,,149.7059746,333.2729301,-213.3571472
157.296402,300.3497925,-217.105423,,149.0757103,333.5254021,-213.4942627
156.6519165,300.514801,-217.1026764,,148.4312248,333.6904106,-213.4915161
155.9876404,300.6046753,-217.3480682,,147.7669487,333.7802849,-213.736908
155.1985931,300.7541809,-217.5600128,,146.9779015,333.9297905,-213.9488525
154.5180206,300.9684448,-217.862442,,146.2973289,334.1440544,-214.2512817
153.7841644,301.1636353,-218.1236115,,145.5634727,334.3392448,-214.5124512
153.0550995,301.2904358,-218.2316132,,144.8344078,334.4660454,-214.6204529
152.3756714,301.5734253,-218.4355621,,144.1549797,334.7490349,-214.8244019
151.7361908,301.8398132,-218.661026,,143.5154991,335.0154228,-215.0498657
150.8816223,301.9082642,-218.8498383,,142.6609306,335.0838737,-215.238678
150.156723,301.9959717,-219.0281219,,141.9360313,335.1715813,-215.4169617
149.5029449,301.9723816,-219.1701813,,141.2822533,335.1479912,-215.559021
149.0375214,301.8877258,-219.3996735,,140.8168297,335.0633354,-215.7885132
148.3532104,301.9526672,-219.5196075,,140.1325188,335.1282768,-215.9084473
147.7776947,302.0205078,-219.252243,,139.557003,335.1961174,-215.6410828
147.004776,301.8286743,-218.9224396,,138.7840843,335.0042839,-215.3112793
146.374527,301.4831848,-218.7873688,,138.1538353,334.6587944,-215.1762085
145.8360443,301.2061157,-218.5534515,,137.6153526,334.3817253,-214.9422913
145.2568665,300.9223022,-218.1380463,,137.0361748,334.0979118,-214.526886
144.4486389,300.5220032,-217.575882,,136.2279472,333.6976128,-213.9647217
143.5513611,300.1661987,-217.0955658,,135.3306694,333.3418083,-213.4844055
142.682663,299.4575806,-216.7207489,,134.4619713,332.6331902,-213.1095886
141.715332,298.8614807,-216.0835114,,133.4946404,332.0370903,-212.4723511
140.5105133,298.2286987,-215.1392975,,132.2898216,331.4043083,-211.5281372
139.1518555,297.7335205,-214.1972809,,130.9311638,330.9091301,-210.5861206
137.8145294,296.9462891,-213.4181061,,129.5938377,330.1218987,-209.8069458
136.4888458,296.1485901,-212.9186249,,128.2681541,329.3241997,-209.3074646
135.0842438,295.4953613,-212.1274261,,126.8635521,328.6709709,-208.5162659
133.6442413,294.7241821,-211.2071686,,125.4235497,327.8997917,-207.5960083
132.3900452,294.0594788,-210.2093353,,124.1693535,327.2350883,-206.598175
131.2810822,293.2518005,-209.4367523,,123.0603905,326.4274101,-205.825592
130.2298126,292.5006409,-208.7794342,,122.0091209,325.6762505,-205.1682739
129.2853088,291.9414673,-207.9487457,,121.0646172,325.1170769,-204.3375854
128.2110596,291.3460999,-207.3128815,,119.9903679,324.5217094,-203.7017212
127.1747742,290.7531433,-206.5254364,,118.9540825,323.9287529,-202.9142761
126.1141968,289.9197083,-205.6927338,,117.8935051,323.0953178,-202.0815735
125.15448,289.438324,-205.0249786,,116.9337883,322.6139336,-201.4138184
124.1539307,288.7493591,-204.1428986,,115.933239,321.9249687,-200.5317383
123.1174774,288.0472107,-203.3026886,,114.8967857,321.2228203,-199.6915283
122.0731354,287.2076721,-202.4800873,,113.8524437,320.3832817,-198.868927
120.9516296,286.3721924,-201.6082611,,112.730938,319.547802,-197.9971008
119.765564,285.7033081,-200.5126801,,111.5448723,318.8789177,-196.9015198
118.5094299,284.868988,-199.4457855,,110.2887383,318.0445976,-195.8346252
117.2716217,284.1139526,-198.4029694,,109.05093,317.2895622,-194.7918091
116.1423035,283.0949097,-197.3235931,,107.9216118,316.2705193,-193.7124329
114.8390045,282.2309875,-196.1516876,,106.6183128,315.4065971,-192.5405273
113.6185303,281.4897766,-195.0195465,,105.3978386,314.6653862,-191.4083862
112.3032684,280.8224487,-193.9863739,,104.0825768,313.9980583,-190.3752136
111.0635834,280.0822449,-193.1744537,,102.8428917,313.2578545,-189.5632935
110.0164032,279.2695923,-192.5003815,,101.7957115,312.4452019,-188.8892212
109.0126495,278.3001099,-191.5979156,,100.7919579,311.4757195,-187.9867554
107.9678116,277.4872131,-190.7248077,,99.7471199,310.6628227,-187.1136475
107.0086365,276.4211121,-190.0294647,,98.78794479,309.5967216,-186.4183044
106.1135864,275.4519653,-189.219986,,97.89289474,308.6275749,-185.6088257
105.1006775,274.6730042,-188.12117,,96.87998581,307.8486137,-184.5100098
104.0345535,273.8859558,-187.1623383,,95.81386185,307.0615654,-183.551178
103.1195679,272.9104004,-186.207962,,94.89887619,306.08601,-182.5968018
